,title,company,description,location,posted_date
225, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Brookhaven, GA, USA ", Posted 3 days ago
226, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Fair Oaks, GA, USA ", Posted 3 days ago
227, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Doraville, GA, USA ", Posted 3 days ago
228, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Dunwoody, GA, USA ", Posted 3 days ago
229, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Redan, GA, USA ", Posted 3 days ago
230, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Chamblee, GA, USA ", Posted 3 days ago
231, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Belvedere Park, GA, USA ", Posted 3 days ago
232, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Austell, GA, USA ", Posted 3 days ago
233, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Marietta, GA, USA ", Posted 3 days ago
234, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Avondale Estates, GA, USA ", Posted 3 days ago
235, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Morrow, GA, USA ", Posted 3 days ago
236, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Smyrna, GA, USA ", Posted 3 days ago
237, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Tucker, GA, USA ", Posted 3 days ago
238, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Lake City, GA, USA ", Posted 3 days ago
239, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," North Decatur, GA, USA ", Posted 3 days ago
240, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," College Park, GA, USA ", Posted 3 days ago
241, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Atlanta, GA, USA ", Posted 3 days ago
242, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Scottdale, GA, USA ", Posted 3 days ago
243, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Riverdale, GA, USA ", Posted 3 days ago
244, Data Engineer Snowflake Aws Python ," ZealTech, Inc. ","Facebook,google, or  other equivalent company experience preferred. 9_15 years Data engineer with Python  Snowflake AWS (certification preferred) Good communication skills Mention years of experience beside each skill when replying: Fill Submission form: Full name Phone: Email: Linkedin: Present location: How soon can you join? Work authorization? Do you have 9+ yrs of experience : Years of experience in US: Best time to reach you:", Remote , Posted 60+ days ago
245, Senior Cloud Data Engineer , Kforce Technology Staffing ,"RESPONSIBILITIES: Kforce has a client that is seeking a Senior Cloud Data Engineer out of Westlake Village, CA (1-3 days onsite required). Summary: This role is a highly visible and value driven individual contributor role, providing data infrastructural help for fellow analysts and data scientists as well as operationalizing ML models at scale integrated to customer facing applications. The Senior Cloud Data Engineer will be hands-on developing Deep learning models, Holtz Winters anomaly detect"," Westlake Village, CA, USA ", Posted 7 hours ago
246, Mid Data Engineer , Booz Allen Hamilton ,"Job Number: R0159638 Data Engineer, Mid The Challenge:  Do you want to work at the forefront of advanced te chn ology and solve complex data challenges? You know that data yields pivotal insights when it's gathered from disparate sources and organized. As a data engineer, you have the chance to develop and deploy the pipelines and platforms that make this data meaningful. What's more, you'll have the chance to help grow Booz Allen's DataOps capabilities while working with a multi-disciplinary te"," Charleston, SC, USA ", Posted 9 days ago
247, Data Engineer , HTC Global Services ,"HTC Global Services wants you. Come build new things with us and advance your career. At HTC Global you'll collaborate with experts.  You'll join successful teams contributing to our clients' success.  You'll work side by side with our clients and have long-term opportunities to advance your career with the latest emerging technologies. At HTC Global Services our consultants have access to a comprehensive benefits package. Benefits can include Paid-Time-Off, Paid Holidays, 401K matching, Life an"," Dearborn, MI, USA ", Posted 30 days ago
248, Synapse Analytics Azure Data Engineer , Mindseeker ,"Synapse Analytics Azure Data Engineer Hybrid in Vienna, VA W2 ContractMindseeker is looking for an Azure Data Engineer architect - Synapse Analytics to support one of the top financial institutions in the country.Essential Job Functions Provide technical architecture guidance and expertise in developing, architecting, and maintaining Azure Synapse Analytics end to end solution, Azure Databricks, spark pool, and monitoring of high-volume of complex data warehouse and analytical processes.Minimum "," Vienna, VA, USA ", Posted 7 days ago
249, Lead Data engineer , Capital One ,"Plano 7 (31067), United States of America, Plano, Texas  Lead Data engineer  Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs.  We are seeking Data Engineers who are passionate about marrying data with emerging technolog"," Plano, TX, USA ", Posted 8 days ago
250, Senior Data Engineer , Cox Automotive ,"The Sr Data Engineer will become an integral member of a team focused fully on Dealer Solutions continuous improvement. This role is responsible for providing data and insights to deliver performance-based strategies. This role will be responsible for processing structured and unstructured data, validating data quality, and developing and supporting data products for Dealer Solutions brands. They will design, build and maintain data pipelines in a cloud environment, create a working knowledge of"," Albertville, AL, USA ", Posted 3 days ago
251, Data Engineer/Architect (HL7) , Jobot ,"Data Engineer/Architect (Remote, HL7 / FHIR) Needed!  This Jobot Job is hosted by: Stanton Sikorski Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $100,000 - $180,000 per year  A bit about us:  Founded over twenty years ago, we are a federally qualified family of health centers throughout Texas. Our core belief is that providing comprehensive healthcare to those in need is essential to creating healthy families and vibrant communities. We are"," Dallas, TX, USA ", Posted 6 days ago
252, Azure Data Engineer , Jobot ,"Great collaborative company that is focused on utilizing and investing in the latest and greatest technology!  This Jobot Job is hosted by: Jasmine Robinson Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $125,000 - $150,000 per year  A bit about us:  We focus on simplifying business transformation. We apply thought leadership and innovation to bring our customer's digital agenda to reality. We partner with customers in their journey from visi"," Houston, TX, USA ", Posted 4 days ago
253, Data Engineer II , First United Bank ,"Join Our Team!  We have a great team of friendly, talented and inspiring people at First United. As a learning organization, we take pride in offering exciting opportunities for employees to grow and follow their passions. That's one of the many reasons First United has been voted as one of the top places to work in Oklahoma since 2009! Browse this page to find out more about the First United culture and the many benefits of working here. Then, use our ""Get Started"" section to take your first st"," McKinney, TX, USA ", Posted 16 days ago
254, Senior Data Engineer , Jobot ,"Step up to the challenge  This Jobot Job is hosted by: Jacqueline Siegel Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $170,000 - $200,000 per year  A bit about us:  Based in Glendale, CA we are a fast growing company that recently moved into a gorgeous new office. We provide high quality, accurate consumer data to marketing and analytics industry leaders. The information that we provide allows our clients to understand trends in behavior to"," Glendale, CA, USA ", Posted 7 days ago
255, Data Engineer , Apex Systems ,"Job#: 1335904 Job Description: We are seeking to hire an Enterprise Business Analyst (Azure Data Engineer), member of the Enterprise Analytics team, who will work closely with various Business and IT teams like Security and Compliance, Enterprise Business Systems, Collaboration, and Network & Infrastructure.  If interested, please apply or email !  ** We are unable to work corp-to-corp or provide sponsorship. Candidates must be able to work on Apex Systems direct w2 without sponsorship needed no"," Charlotte, NC, USA ", Posted 29 days ago
256, FinTech company hiring a Senior Data Engineer , Motion Recruitment ,"Job Description Are you an experienced Back-End Python Engineer or Data Engineer looking for a challenging new opportunity at a global leader in the energy and commodities industry? Look no further!  With 16 offices around the world and a reputation for unparalleled integrity, this company is a leader in providing global expertise in energy and commodities markets. With in-depth market knowledge of physical and financial commodities, including Energy, Metals, Renewables, Ags/Softs, and Securitie"," Portsmouth, NH, USA ", Posted 6 days ago
257, Senior Data Engineer , Travelers ,"Who Are We? Taking care of our customers, our communities and each other. That's the Travelers Promise. By honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. Join us to discover a culture that is rooted in innovation and thrives on collaboration. Imagine loving what you do and where you do it.  Compensation Overview The annual base salary range provided for this position is a nationwide market range and re"," Hartford, CT, USA ", Posted 8 days ago
258," Google Cloud Platform DATA ENGINEER :: Cary, NC :: Full Time ", Alpha Silicon ,"Greetings from Alpha Silicon.  We have the opening below with one of our clients. Title:  Google Cloud Platform Data Engineer Work Location:  Cary,  NC Job Descriptions: 1. Good Knowledge of  Google Cloud Platform  services mainly Bigquery, Dataflow, DataPrep, DataProc, DataFusion, Pub/Sub,  Cloud Composer 2. Good exposure and hands on knowledge on Datawarehouse /  Data  Lake solutions both on premise and in  cloud 3. Good knowledge of Compute engine / Kubernetes engine 4. Excellent communicatio"," Cary, NC, USA ", Posted 3 hours ago
259, Sr Data Engineer , Motion Recruitment ,"A software startup that creates a fully integrated suite of insurance tools. They bring together everything that is required to build and maintain a viable insurance program. The company is looking to bring on a Sr Data engineer to assist their growing data team. The role will help satisfy all data engineering needs, with integrations, building pipelines, visualization tools, dashboard reports and data warehousing. The role needs to 6-10 years of data engineering experience with proficiency in p"," San Jose, CA, USA ", Posted 20 days ago
260," Senior Data Engineer, MLOps ", Jobot ,"Reinsurance Powerhouse Machine Learning Great Compensation + Benefits  This Jobot Job is hosted by: Kai Bennett Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $140,000 - $185,000 per year  A bit about us:  We are a reinsurance startup that is dedicated to building all new systems and tools to modernize the insurance industry as a whole. Reinsurance is essentially insurance for the insurers, and we work with most major enterprise level insuran"," New York, NY, USA ", Posted 1 day ago
261, Cloud Data Engineer , Eliassen Group ,"We're looking for a Cloud Data Engineer who has a passion for working with multiple emerging technologies to design and develop solutions for a variety of data lake needs using Snowflake as the data store for structured/semi-structured data and AWS S3 for unstructured data.  We can facilitate w2 and corp-to-corp consultants. For our w2 consultants, we offer a great benefits package that includes Medical, Dental, and Vision benefits, 401k with company matching, and life insurance.  Requirements o"," Boston, MA, USA ", Posted 20 days ago
262, Data Engineer , HTC Global Services ,"HTC Global Services wants you. Come build new things with us and advance your career. At HTC Global you'll collaborate with experts.  You'll join successful teams contributing to our clients' success.  You'll work side by side with our clients and have long-term opportunities to advance your career with the latest emerging technologies. At HTC Global Services our consultants have access to a comprehensive benefits package. Benefits can include Paid-Time-Off, Paid Holidays, 401K matching, Life an"," Dearborn, MI, USA ", Posted 21 days ago
263, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Barton Creek, TX, USA ", Posted 10 days ago
264, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Bear Creek, TX, USA ", Posted 10 days ago
265, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Creedmoor, TX, USA ", Posted 10 days ago
266, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Rollingwood, TX, USA ", Posted 10 days ago
267, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Cedar Park, TX, USA ", Posted 10 days ago
268, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," West Lake Hills, TX, USA ", Posted 10 days ago
269, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," The Hills, TX, USA ", Posted 10 days ago
270, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Lakeway, TX, USA ", Posted 10 days ago
271, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Manchaca, TX, USA ", Posted 10 days ago
272, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Pflugerville, TX, USA ", Posted 10 days ago
273, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Webberville, TX, USA ", Posted 10 days ago
274, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Bee Cave, TX, USA ", Posted 10 days ago
275, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Lago Vista, TX, USA ", Posted 10 days ago
276, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Austin, TX, USA ", Posted 10 days ago
277, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Jonestown, TX, USA ", Posted 10 days ago
278, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Sunset Valley, TX, USA ", Posted 10 days ago
279, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Buda, TX, USA ", Posted 10 days ago
280, Sr Data Engineer , Cox Automotive ,"Our Engineers are energetic influencers who thrive on designing simple and scalable solutions to complex problems and delivering leading edge software products for our customers. We are looking for ambitious and communicative hands-on individuals who are comfortable collaborating within the Agile methodology as part of a cross-functional team, have experience working in fast-paced environments, and who have the passion and skills to take our product offerings to the next level.  As a Senior Data"," Manor, TX, USA ", Posted 10 days ago
281, Data Engineer , Tential ,"The Data Engineer will be part of the Data Science and Engineering Technologies team and will be filling in for a data engineer must be able to analyze, design, develop, integrate, run, and support various Google Cloud Platform ETL and Data related jobs from ETL, Data Warehouse to across multiple technologies and architectures involving various technologies including application servers, databases, logs, APIs for external data sources and operating systems.  This position will be required to: Wo"," Remote or Washington, DC, USA ", Posted 28 days ago
282, Founding Data Engineer , Motion Recruitment ,"This company is looking to bring on their first data engineer onto their team! They are a business-to-government platform that is looking to increase the sustainability and safety of government vehicles. Their data and AI-driven products help reduce traffic, improve public transportation vehicle efficiency, and increase transit ridership. This is a hybrid role based out of San Francisco, CA. Required Skills:  5 years of experience BS or MS in computer science, engineering, mathematics, or a rela"," San Francisco, CA, USA ", Posted 21 days ago
283," Senior Data Engineer, Health Analytics - Cambridge/Hybrid ", Motion Recruitment ,"Job Description Are you a seasoned data engineer looking to make a meaningful impact in the healthcare industry? This company is seeking a Senior Data Engineer to take ownership of their innovative analytics platform, which combines health records, treatment options, and IoT device data to optimize care, reduce risks, and prevent complications in long-term and elderly care facilities.  In this role, you will be responsible for overseeing the development and evolution of the data platform, from d"," Cambridge, MA, USA ", Posted 6 days ago
284, Data Developer/Engineer , CodeBase Inc ,"Data Developer/Engineer Tampa, FL (Hybrid) Need strong Data Engineer's with Python & SQL - Position 1 Need strong Data Engineer's with Python & GIS - Position 2", , Posted 5 hours ago
285, Lead Data Engineer - Cyber Tech , Capital One ,"Locations: VA - McLean, United States of America, McLean, Virginia  Lead Data Engineer - Cyber Tech  Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs.  We are seeking Data Engineers who are passionate about marrying data"," McLean, VA, USA ", Posted 8 days ago
286, Data Engineer , Apex Systems ,"Job#: 1330523 Job Description: Job Title: Data Engineer - Remote - W2 ONLY, no C2C - Direct hire - 85K-120K Job Description: Our company is looking for a highly skilled Data Engineer with experience in ETL and ELT to join our team. In this role, you will be responsible for designing, building, and maintaining our data pipeline. You will work closely with other members of the team to ensure that data is accurate, timely, and available to support business decisions.  Responsibilities: Design, buil"," Roanoke, VA, USA ", Posted 45 days ago
287, Data Engineer I (Ab Initio) , Travelers ,"Who Are We? Taking care of our customers, our communities and each other. That's the Travelers Promise. By honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. Join us to discover a culture that is rooted in innovation and thrives on collaboration. Imagine loving what you do and where you do it.  Compensation Overview The annual base salary range provided for this position is a nationwide market range and re"," Hartford, CT, USA ", Posted 9 days ago
288, Senior Data Engineer , CareFirst ,"Resp & Qualifications PURPOSE: The Senior Data Engineer is responsible for orchestrating, deploying, maintaining and scaling cloud OR on-premise infrastructure targeting big data and platform data management (Relational and NoSQL, distributed and converged) with emphasis on reliability, automation and performance. This role will focus on developing solutions and helping transform the company's platforms deliver data-driven, meaningful insights and value to company.  ESSENTIAL FUNCTIONS: Deve"," Owings Mills, MD, USA ", Posted 15 days ago
289, Senior Azure Data Engineer (Remote - US) ," Bon Secours Health System, Inc. ","At Bon Secours Mercy Health, we are dedicated to continually improving health care quality, safety and cost effectiveness. Our hospitals, care sites and clinicians are recognized for clinical and operational excellence. SUMMARY  The Senior Data Engineer works closely with a multidisciplinary Agile team to build high quality data pipelines driving analytic solutions. These solutions will generate insights from the organization's connected data, enabling the organization to advance the data-driven"," New Richmond, OH, USA ", Posted 3 days ago
290, Data Engineer with Pyspark and Databricks , Xcelo Group Inc ,"Role: Data Engineer with Pyspark and Databricks  Location: New Jersey ( Initially Remote )  Duration: Long-Term Only W2 roles, the candidate should work under our company W2. Note: Data engineers must have experience working in Databricks platform using Azure as cloud and PySpark. Environment: Conversion of Informatica into Databricks Required Skills & Experience 8+ years of experience in Data Engineering Strong SQL Python PySpark Spark Azure Oracle Teradata Thanks and regards,  Sairakesh Please"," Remote or Jackson Township, NJ, USA ", Posted 9 days ago
291, Data Engineer , World Wide Technology ,"Hi :   My name is Kiran Kumar and I am a Recruiter with World Wide Technology. I came across your resume on a job board / Google / LinkedIn.   World Wide Technology Holding Co, LLC (WWT) is a global technology integrator and supply chain solutions provider. Through our culture of innovation, we inspire, build and deliver business results, from idea to outcome.  Please let me know if you would like to apply for the below position. Kindly respond to this email with an updated copy of your resume a"," Philadelphia, PA, USA ", Posted 60+ days ago
292, Data Engineer- University , Motion Recruitment ,"Our client is a University in the Silicon Valley, CA. They are looking to bring on a Mid level Data Engineer for a full time, hybrid role. You will be working with data from the student information systems for data analytics reporting. You will be an important aspect of the team, providing valuable information for the education world. Apply today! Required skills:  Python Pyspark Google Cloud Platform Panda libraries  3-4 years of experience You will receive the following benefits:  Medical Insu"," San Jose, CA, USA ", Posted 27 days ago
293, Flight Test Data Engineer TS III , Gulfstream Aerospace Corporation ,"Flight Test Data Engineer TS  in  GAC Savannah  Unique Skills:  Looking for a self-motivated individual with programing skills to work data engineering tasks in support of flight test engineering. This is a non-flying job.  Required Attribute: Minimum 10 years programming experience in an object-oriented language such as (but not limited to) Matlab, Python, C#, C++, Swift, or Java Highly desired attributes: Software development experience with C# .Net Experience with GAC Flight Test Management S"," Savannah, GA, USA ", Posted 2 days ago
294, Cloud Data Engineer ," Galaxy i Technologies, Inc. ","Cloud Data Engineer Boston, MA, WLK, NC  Direct Client W2 Contract REQUIRED Expertise Expertise in SQL, identifying patterns and trends in data, recommend and define data requirements, mastery in implementing data quality checks to ensure accuracy and completeness. You enjoy learning new technologies, data analysis, identifying data patterns and trends and you can independently resolve technical challenges. Experience in processing and exposing data using AWS technologies like ec2, s3, Lambda, A", , Posted 20 days ago
